h3,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
891e15b4d8bffff,0,0,0,0,0,0,0,0,0,0
891e15b4d8fffff,0,0,0,0,0,0,0,1,1,0
891e15b4d93ffff,0,1,0,0,0,0,0,0,0,0
891e15b4d97ffff,0,0,0,0,0,0,0,0,0,0
891e15b4d9bffff,0,0,0,0,0,0,0,0,0,0
891e15b4da3ffff,0,0,0,0,2,1,1,1,1,1
891e15b4da7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4dabffff,0,0,1,1,1,2,2,2,2,1
891e15b4dafffff,0,0,0,0,0,0,0,0,0,0
891e15b4db3ffff,0,1,1,1,0,0,0,0,1,0
891e15b4db7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4dbbffff,2,2,2,2,1,1,0,0,0,0
891e15b4dc3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4dc7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4dcbffff,0,0,0,0,0,0,0,0,0,0
891e15b4dcfffff,0,0,0,0,0,0,0,0,0,0
891e15b4dd3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4dd7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ddbffff,0,0,0,0,0,0,0,0,0,0
891e15b4e03ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e07ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e0bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e0fffff,0,0,0,0,0,0,0,0,0,0
891e15b4e13ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e17ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e1bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e23ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e27ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e2bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e2fffff,0,0,0,0,0,0,0,0,0,0
891e15b4e33ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e37ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e3bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e43ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e47ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e4bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e4fffff,0,0,0,0,0,0,0,0,0,0
891e15b4e53ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e57ffff,1,1,1,1,1,1,1,0,0,0
891e15b4e5bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e63ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e67ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e6bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e6fffff,0,0,0,0,0,0,0,0,0,0
891e15b4e73ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e77ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e7bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e83ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e87ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e8bffff,0,0,0,0,0,0,0,0,0,0
891e15b4e8fffff,0,0,0,0,0,0,0,0,0,0
891e15b4e93ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e97ffff,0,0,0,0,0,0,0,0,0,0
891e15b4e9bffff,0,0,0,0,0,0,0,0,0,0
891e15b4ea3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ea7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4eabffff,0,0,0,0,0,0,0,0,0,0
891e15b4eafffff,0,0,0,0,0,0,0,0,0,0
891e15b4eb3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4eb7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ebbffff,0,0,0,0,0,0,0,0,0,0
891e15b4ec3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ec7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ecbffff,0,0,0,0,0,0,0,0,0,0
891e15b4ecfffff,0,0,0,0,0,0,0,0,0,0
891e15b4ed3ffff,0,0,0,0,0,0,0,0,0,0
891e15b4ed7ffff,0,0,0,0,0,0,0,0,0,0
891e15b4edbffff,0,0,0,0,0,0,0,0,0,0
891e15b5003ffff,0,0,0,0,0,0,0,0,0,0
891e15b5007ffff,0,0,0,0,0,0,0,0,0,0
891e15b500bffff,0,0,0,0,0,0,0,0,0,0
891e15b500fffff,0,0,0,0,0,0,0,0,0,0
891e15b5013ffff,0,0,0,0,0,0,0,0,0,0
891e15b5017ffff,0,0,0,0,0,0,0,0,0,0
891e15b501bffff,0,0,0,0,0,0,0,0,0,0
891e15b5023ffff,0,1,0,0,0,0,0,0,0,0
891e15b5027ffff,0,0,0,0,0,0,0,0,0,0
891e15b502bffff,0,0,0,0,0,0,0,0,0,0
891e15b502fffff,0,0,0,0,0,0,0,0,0,0
891e15b5033ffff,0,0,0,0,0,0,0,0,0,0
891e15b5037ffff,0,0,0,0,0,0,0,0,0,0
891e15b503bffff,0,0,0,0,0,0,0,0,0,0
891e15b5043ffff,0,0,1,0,0,0,1,0,0,0
891e15b5047ffff,0,0,0,0,0,0,0,0,0,0
891e15b504bffff,0,0,0,0,0,0,0,0,0,0
891e15b504fffff,0,0,0,0,0,0,0,0,0,0
891e15b5053ffff,0,0,0,0,1,0,0,0,2,1
891e15b5057ffff,0,0,0,0,0,0,0,0,0,0
891e15b505bffff,0,0,3,4,3,0,0,0,6,9
891e15b5063ffff,1,1,1,1,1,1,0,0,2,2
891e15b5067ffff,0,0,0,0,0,0,0,1,0,0
891e15b506bffff,0,0,0,0,0,0,0,0,0,0
891e15b506fffff,0,0,0,0,0,0,0,1,18,11
891e15b5073ffff,0,0,0,0,0,0,0,1,0,0
891e15b5077ffff,0,0,0,0,0,0,0,0,0,0
891e15b507bffff,0,0,0,0,0,0,0,1,0,0
891e15b5083ffff,0,0,0,1,0,0,0,4,3,1
891e15b5087ffff,0,0,0,1,0,0,0,0,0,0
891e15b508bffff,0,0,0,0,0,0,0,0,0,0
891e15b508fffff,0,0,0,0,0,0,0,0,0,0
891e15b5093ffff,1,2,2,0,3,1,1,1,1,14
891e15b5097ffff,1,1,3,2,0,1,4,4,16,61
891e15b509bffff,0,0,0,0,0,0,0,0,0,0
891e15b50a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b50a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b50abffff,0,0,0,0,0,0,0,0,0,0
891e15b50afffff,0,0,1,0,0,0,0,0,0,0
891e15b50b3ffff,0,0,0,0,0,0,0,1,0,0
891e15b50b7ffff,0,0,1,0,0,0,0,0,0,0
891e15b50bbffff,0,0,0,0,0,0,0,0,0,0
891e15b50c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b50c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b50cbffff,0,0,0,0,0,0,0,0,0,0
891e15b50cfffff,0,0,0,0,0,0,0,0,0,0
891e15b50d3ffff,0,0,0,0,0,0,0,1,3,0
891e15b50d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b50dbffff,0,0,0,1,0,0,0,1,0,0
891e15b5103ffff,1,1,0,0,0,0,0,0,0,0
891e15b5107ffff,0,0,0,0,0,0,1,0,0,0
891e15b510bffff,0,0,0,0,0,0,0,0,0,0
891e15b510fffff,1,0,0,1,0,1,1,1,0,0
891e15b5113ffff,0,0,0,0,0,0,0,0,0,0
891e15b5117ffff,1,1,1,1,0,0,17,0,0,0
891e15b511bffff,0,0,0,0,0,0,0,0,0,0
891e15b5123ffff,0,0,0,0,0,0,0,1,1,2
891e15b5127ffff,0,0,0,0,0,0,0,0,0,0
891e15b512bffff,0,0,0,0,1,0,0,0,0,0
891e15b512fffff,0,2,0,0,0,1,0,1,0,1
891e15b5133ffff,0,2,1,1,1,1,0,0,0,1
891e15b5137ffff,0,0,0,0,0,0,0,0,0,0
891e15b513bffff,0,0,0,0,0,0,0,0,0,0
891e15b5143ffff,0,0,0,0,0,0,0,0,0,0
891e15b5147ffff,0,0,0,0,0,0,0,0,0,0
891e15b514bffff,0,0,0,0,0,0,0,0,0,0
891e15b514fffff,0,0,0,0,0,0,0,0,0,0
891e15b5153ffff,0,0,0,0,0,0,0,0,0,0
891e15b5157ffff,0,0,0,0,0,0,0,0,0,0
891e15b515bffff,0,0,0,0,0,0,0,0,0,0
891e15b5163ffff,0,0,0,0,0,0,0,0,0,0
891e15b5167ffff,0,0,0,0,0,0,0,0,0,0
891e15b516bffff,0,0,0,0,0,0,0,0,0,0
891e15b516fffff,0,0,0,0,0,0,0,0,0,0
891e15b5173ffff,0,0,0,0,0,0,0,0,0,0
891e15b5177ffff,0,0,0,0,1,0,0,0,0,0
891e15b517bffff,0,0,0,0,0,0,0,0,0,0
891e15b5183ffff,1,4,3,5,6,5,4,5,4,2
891e15b5187ffff,6,7,9,13,17,16,17,17,15,16
891e15b518bffff,0,0,0,0,0,0,0,0,0,0
891e15b518fffff,0,5,6,3,3,3,21,44,43,45
891e15b5193ffff,0,1,1,3,2,0,1,4,3,3
891e15b5197ffff,0,7,8,10,11,10,11,14,16,10
891e15b519bffff,0,1,0,0,0,0,0,0,0,0
891e15b51a3ffff,0,0,1,0,0,0,0,0,1,0
891e15b51a7ffff,0,0,0,0,0,0,0,0,0,1
891e15b51abffff,0,0,0,0,0,0,0,0,0,0
891e15b51afffff,0,0,0,0,0,0,0,0,0,0
891e15b51b3ffff,0,0,2,0,2,3,3,4,4,2
891e15b51b7ffff,0,0,1,0,1,1,1,1,2,1
891e15b51bbffff,0,1,2,2,1,0,9,1,2,3
891e15b51c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b51c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b51cbffff,0,0,0,0,0,1,6,5,5,0
891e15b51cfffff,0,0,0,0,0,0,0,0,0,0
891e15b51d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b51d7ffff,0,0,0,0,0,0,0,0,0,1
891e15b51dbffff,0,0,0,0,0,0,0,0,0,0
891e15b5203ffff,0,0,0,0,0,0,0,0,0,0
891e15b5207ffff,0,0,0,0,0,0,0,0,0,0
891e15b5213ffff,0,0,2,1,0,0,1,0,1,1
891e15b5217ffff,0,0,0,0,0,0,0,0,0,0
891e15b521bffff,0,0,0,1,1,2,1,3,1,0
891e15b5223ffff,0,0,0,0,0,0,0,0,0,0
891e15b5227ffff,0,0,0,0,0,0,0,0,0,0
891e15b5233ffff,0,0,0,0,0,0,0,0,0,0
891e15b5237ffff,0,0,0,0,0,0,0,0,0,0
891e15b523bffff,0,0,0,0,0,0,0,0,0,0
891e15b5243ffff,0,0,0,0,1,1,1,1,1,0
891e15b524bffff,0,1,2,2,0,0,0,0,1,1
891e15b5253ffff,0,0,0,2,2,2,2,0,1,2
891e15b5257ffff,0,0,0,0,0,0,0,1,0,0
891e15b525bffff,0,1,0,1,0,0,0,0,0,0
891e15b5283ffff,0,0,0,0,0,0,0,0,0,0
891e15b5287ffff,0,0,0,0,0,0,1,0,0,0
891e15b528bffff,0,0,0,0,1,0,0,0,0,0
891e15b528fffff,0,0,0,0,0,0,0,0,0,0
891e15b5293ffff,0,0,0,0,0,0,0,0,0,0
891e15b5297ffff,0,0,0,1,0,0,0,0,0,0
891e15b529bffff,0,1,1,1,1,1,1,1,1,0
891e15b52a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b52a7ffff,0,0,0,1,1,0,0,0,0,0
891e15b52abffff,0,0,0,0,0,0,0,0,0,0
891e15b52afffff,0,0,0,0,0,0,0,0,0,0
891e15b52b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b52b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b52bbffff,0,0,0,0,0,0,0,0,0,0
891e15b52c3ffff,0,0,0,0,0,0,1,0,0,8
891e15b52c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b52cbffff,1,0,0,0,0,0,0,1,3,18
891e15b52cfffff,0,0,0,0,0,1,3,2,1,3
891e15b52d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b52d7ffff,0,0,0,0,0,0,0,1,0,0
891e15b52dbffff,0,0,0,0,0,0,4,0,1,1
891e15b5303ffff,0,0,0,0,0,0,0,0,0,0
891e15b5307ffff,0,0,0,0,0,0,0,0,0,0
891e15b530bffff,0,0,0,0,0,0,0,0,0,0
891e15b530fffff,0,0,0,0,0,0,0,0,0,0
891e15b5313ffff,0,0,0,0,0,0,0,0,0,0
891e15b5317ffff,0,0,0,0,0,0,0,0,0,0
891e15b531bffff,0,0,0,0,0,0,0,0,0,0
891e15b5323ffff,0,0,0,0,0,0,0,0,0,0
891e15b5327ffff,0,0,0,0,0,2,2,2,0,0
891e15b532bffff,0,0,0,0,0,0,0,0,0,0
891e15b532fffff,0,0,0,0,0,0,0,0,0,0
891e15b5333ffff,0,0,0,0,0,0,0,0,0,0
891e15b5337ffff,0,0,0,0,0,0,0,0,0,1
891e15b533bffff,0,0,0,0,0,0,0,0,0,0
891e15b5343ffff,0,0,0,0,0,0,0,0,0,0
891e15b5347ffff,0,0,0,0,0,0,0,0,0,0
891e15b534fffff,0,0,0,0,0,0,0,0,0,0
891e15b5353ffff,0,0,1,1,1,1,1,1,1,0
891e15b5357ffff,0,0,0,0,0,0,0,0,0,0
891e15b535bffff,0,0,0,0,0,0,0,0,0,0
891e15b5363ffff,0,0,0,0,0,0,0,0,0,0
891e15b5367ffff,0,0,0,0,0,0,0,0,0,0
891e15b536fffff,0,0,0,0,0,0,0,0,0,0
891e15b5373ffff,0,0,0,0,0,0,0,0,0,0
891e15b5377ffff,0,0,0,0,0,0,0,0,0,0
891e15b537bffff,0,0,0,0,0,0,0,0,0,0
891e15b5383ffff,1,1,0,0,0,0,0,0,1,0
891e15b5387ffff,0,0,0,0,0,0,0,0,0,0
891e15b538bffff,0,0,0,0,1,1,1,1,1,1
891e15b538fffff,0,0,0,0,0,0,0,0,0,0
891e15b5393ffff,0,0,0,0,0,0,0,0,0,0
891e15b5397ffff,0,0,0,0,0,0,0,0,0,0
891e15b539bffff,0,0,0,0,0,1,0,0,2,1
891e15b53a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b53a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b53abffff,0,0,0,0,0,0,0,0,0,0
891e15b53afffff,0,0,0,0,0,0,0,0,0,0
891e15b53b3ffff,0,0,0,0,0,1,0,0,0,0
891e15b53b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b53bbffff,0,0,0,0,0,0,0,0,0,0
891e15b53c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b53c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b53cbffff,1,1,1,1,1,1,1,0,0,0
891e15b53cfffff,0,0,0,0,0,0,0,0,0,1
891e15b53d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b53d7ffff,0,0,0,0,0,0,0,0,0,4
891e15b53dbffff,0,0,0,0,0,1,1,1,1,1
891e15b5403ffff,4,4,5,6,6,4,20,19,8,16
891e15b5407ffff,3,5,7,7,10,11,12,10,10,5
891e15b540bffff,0,1,2,5,7,7,11,8,7,7
891e15b540fffff,0,3,3,3,1,2,2,9,6,7
891e15b5413ffff,4,5,3,5,11,14,19,20,20,12
891e15b5417ffff,5,8,14,15,12,12,19,21,20,18
891e15b541bffff,1,3,2,4,6,5,5,8,9,8
891e15b5423ffff,1,0,0,0,0,0,0,0,0,0
891e15b5427ffff,0,0,0,0,0,0,0,0,0,0
891e15b542bffff,0,0,0,0,0,0,0,0,0,0
891e15b542fffff,2,1,0,0,0,0,1,1,0,43
891e15b5433ffff,1,1,1,2,2,3,3,3,3,1
891e15b5437ffff,0,0,0,0,0,0,0,0,0,0
891e15b543bffff,0,0,0,0,0,0,0,0,0,0
891e15b5443ffff,0,2,2,4,3,3,3,1,3,3
891e15b5447ffff,0,0,0,1,0,0,0,1,0,0
891e15b544bffff,0,2,1,2,2,1,0,0,1,0
891e15b544fffff,0,0,1,1,0,0,0,0,0,0
891e15b5453ffff,0,0,0,5,12,10,9,9,10,9
891e15b5457ffff,0,0,0,3,2,2,2,2,2,0
891e15b545bffff,2,2,1,1,1,1,2,3,4,3
891e15b5463ffff,0,0,0,0,0,0,0,0,0,0
891e15b5467ffff,0,0,0,0,0,0,0,0,0,0
891e15b546bffff,0,0,0,0,0,0,0,1,1,0
891e15b546fffff,0,0,0,0,0,0,0,0,0,0
891e15b5473ffff,2,2,2,3,2,2,1,0,1,0
891e15b5477ffff,0,0,0,0,0,0,0,0,0,0
891e15b547bffff,1,1,6,2,1,2,0,0,1,0
891e15b5483ffff,2,3,6,11,6,5,5,10,13,15
891e15b5487ffff,6,6,8,10,13,9,12,10,11,13
891e15b548bffff,9,10,14,12,10,18,19,21,28,27
891e15b548fffff,8,11,18,21,15,14,18,18,16,13
891e15b5493ffff,13,18,23,22,30,30,38,49,39,29
891e15b5497ffff,25,29,35,32,26,29,27,37,43,47
891e15b549bffff,7,17,14,24,17,14,22,28,25,31
891e15b54a3ffff,4,6,5,8,3,3,12,21,22,10
891e15b54a7ffff,13,14,15,23,20,21,33,39,25,19
891e15b54abffff,6,7,10,14,17,15,11,17,28,15
891e15b54afffff,7,5,5,14,14,10,25,38,17,11
891e15b54b3ffff,9,10,13,20,23,22,27,27,32,15
891e15b54b7ffff,12,17,16,27,20,35,52,54,48,49
891e15b54bbffff,13,14,20,55,47,43,86,75,57,47
891e15b54c3ffff,1,1,1,0,0,0,0,0,0,0
891e15b54c7ffff,5,8,10,9,7,19,19,21,20,18
891e15b54cbffff,0,1,1,6,5,5,9,11,9,4
891e15b54cfffff,2,2,2,12,8,9,9,9,9,7
891e15b54d3ffff,0,0,0,0,0,0,1,1,0,0
891e15b54d7ffff,8,11,10,10,7,6,17,19,20,20
891e15b54dbffff,0,0,0,0,0,0,0,0,0,0
891e15b5503ffff,4,9,16,17,11,14,15,20,19,12
891e15b5507ffff,7,12,11,18,13,17,31,32,34,27
891e15b550bffff,0,3,2,3,3,6,7,10,7,6
891e15b550fffff,16,19,23,18,10,19,25,31,30,38
891e15b5513ffff,3,1,1,3,1,1,1,2,0,2
891e15b5517ffff,5,6,10,12,10,10,16,15,24,27
891e15b551bffff,1,2,3,11,6,8,8,19,16,12
891e15b5523ffff,15,18,29,27,29,38,51,70,55,77
891e15b5527ffff,18,25,17,25,12,15,20,37,48,38
891e15b552bffff,6,8,22,8,5,6,15,21,26,27
891e15b552fffff,7,9,17,10,7,5,12,20,21,25
891e15b5533ffff,12,12,13,24,22,25,42,46,41,21
891e15b5537ffff,7,6,12,15,12,19,28,33,33,36
891e15b553bffff,9,9,12,12,13,17,19,19,16,22
891e15b5543ffff,0,1,3,0,1,0,2,0,2,1
891e15b5547ffff,0,0,0,0,0,1,0,0,0,0
891e15b554bffff,0,0,0,0,0,0,1,5,3,3
891e15b554fffff,0,0,0,0,0,0,0,1,0,1
891e15b5553ffff,1,4,6,4,7,3,41,12,16,16
891e15b5557ffff,3,9,9,12,11,13,13,19,17,22
891e15b555bffff,0,0,2,0,0,1,4,3,5,5
891e15b5563ffff,2,3,3,1,1,3,4,5,2,2
891e15b5567ffff,0,1,5,6,5,9,13,16,9,11
891e15b556bffff,1,2,1,0,0,0,0,0,0,0
891e15b556fffff,0,1,1,0,0,0,0,0,1,0
891e15b5573ffff,2,1,4,7,2,5,5,7,6,5
891e15b5577ffff,4,5,6,11,8,8,11,12,16,17
891e15b557bffff,0,0,2,0,0,0,1,0,1,0
891e15b5583ffff,23,27,38,43,46,61,85,115,96,48
891e15b5587ffff,20,20,25,23,16,12,17,23,19,22
891e15b558bffff,2,4,5,5,9,20,7,15,11,5
891e15b558fffff,1,1,1,2,2,3,1,1,3,3
891e15b5593ffff,16,30,39,30,18,17,32,31,27,28
891e15b5597ffff,17,22,16,19,22,22,24,27,32,27
891e15b559bffff,12,28,28,23,17,18,17,19,25,26
891e15b55a3ffff,7,8,10,7,30,30,33,31,35,29
891e15b55a7ffff,27,28,32,22,30,20,26,46,65,62
891e15b55abffff,5,7,10,12,10,10,18,24,21,18
891e15b55afffff,5,5,7,12,18,24,57,55,53,45
891e15b55b3ffff,2,2,3,3,4,4,4,6,4,3
891e15b55b7ffff,1,5,9,7,7,10,24,37,37,29
891e15b55bbffff,3,3,4,7,7,7,12,17,17,18
891e15b55c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b55c7ffff,2,2,4,10,10,7,2,22,22,21
891e15b55cbffff,0,0,0,1,0,0,0,1,0,0
891e15b55cfffff,4,7,12,10,15,19,12,16,17,11
891e15b55d3ffff,2,1,1,1,2,1,1,2,1,0
891e15b55d7ffff,2,6,6,6,2,4,4,7,7,8
891e15b55dbffff,0,0,0,0,1,2,1,1,0,2
891e15b5603ffff,0,0,0,0,0,0,0,0,0,0
891e15b5607ffff,0,0,0,0,0,0,0,0,0,1
891e15b560bffff,0,0,1,0,0,0,0,0,0,0
891e15b560fffff,0,0,0,0,0,0,0,0,0,0
891e15b5613ffff,1,0,0,1,2,2,2,2,1,2
891e15b5617ffff,0,0,0,0,0,0,0,0,0,0
891e15b561bffff,0,0,0,0,0,0,0,1,0,0
891e15b5623ffff,1,1,1,1,0,0,0,0,0,0
891e15b5627ffff,0,0,0,0,0,0,0,0,0,0
891e15b562bffff,0,0,0,0,0,0,1,0,0,0
891e15b562fffff,0,0,0,0,0,0,0,0,0,0
891e15b5633ffff,0,0,0,0,0,0,0,0,0,0
891e15b5637ffff,1,0,0,0,0,0,0,1,0,0
891e15b563bffff,0,0,0,0,0,0,0,0,0,0
891e15b5643ffff,0,0,0,0,0,0,0,0,0,0
891e15b5647ffff,0,0,1,1,1,0,1,1,1,1
891e15b564bffff,0,0,0,0,0,0,0,3,5,6
891e15b564fffff,0,0,0,0,0,0,0,0,0,1
891e15b5653ffff,0,1,1,0,0,0,0,0,1,1
891e15b5657ffff,0,0,0,0,0,0,1,1,1,1
891e15b565bffff,0,0,0,0,0,0,1,0,0,0
891e15b5663ffff,0,0,0,0,0,0,2,2,1,1
891e15b5667ffff,0,0,0,0,0,0,0,0,0,0
891e15b566bffff,0,0,0,0,0,0,0,0,0,0
891e15b566fffff,0,0,0,0,0,0,0,0,0,0
891e15b5673ffff,0,0,1,0,0,0,2,0,0,0
891e15b5677ffff,0,0,0,0,1,0,0,0,0,0
891e15b567bffff,0,0,2,0,0,0,0,0,0,0
891e15b5683ffff,0,0,0,0,0,0,0,0,0,2
891e15b5687ffff,0,0,0,0,1,1,31,45,45,31
891e15b568bffff,0,0,0,0,17,19,19,9,10,10
891e15b568fffff,0,0,0,0,0,0,0,0,0,0
891e15b5693ffff,0,0,1,1,2,1,1,0,1,1
891e15b5697ffff,2,2,3,3,1,1,3,4,6,6
891e15b569bffff,0,1,2,1,1,1,1,0,0,0
891e15b56a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b56a7ffff,0,0,1,2,1,1,1,1,1,0
891e15b56abffff,0,0,0,0,0,0,0,0,0,0
891e15b56afffff,0,0,0,0,0,0,1,0,0,0
891e15b56b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b56b7ffff,2,0,4,0,0,1,1,0,0,0
891e15b56bbffff,0,0,1,0,0,0,1,6,8,0
891e15b56c3ffff,0,0,0,1,2,3,3,4,5,1
891e15b56c7ffff,0,0,0,0,0,1,0,0,0,0
891e15b56cbffff,0,0,0,0,0,0,0,0,0,0
891e15b56cfffff,0,0,1,0,0,0,1,1,0,0
891e15b56d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b56d7ffff,0,0,0,1,0,0,0,0,0,0
891e15b56dbffff,0,0,0,0,0,0,2,1,0,0
891e15b5803ffff,0,0,0,0,0,0,0,0,0,0
891e15b5807ffff,0,0,0,0,0,0,0,0,0,0
891e15b580bffff,0,0,0,0,0,0,0,0,0,0
891e15b580fffff,0,0,0,0,0,0,0,0,0,0
891e15b5813ffff,0,0,0,0,0,0,0,0,0,0
891e15b5817ffff,0,0,0,0,0,0,0,0,0,0
891e15b581bffff,0,0,0,0,0,0,0,0,0,0
891e15b5823ffff,0,0,0,0,0,0,0,0,0,0
891e15b5827ffff,0,0,0,0,0,0,0,0,0,0
891e15b5833ffff,0,0,0,0,0,0,0,0,0,0
891e15b5837ffff,0,0,0,0,0,0,0,0,0,0
891e15b583bffff,0,0,0,0,0,0,0,0,0,0
891e15b5843ffff,0,0,0,0,0,0,0,0,0,0
891e15b5847ffff,0,0,0,0,0,0,0,0,0,0
891e15b584bffff,0,0,0,0,0,0,0,0,0,0
891e15b584fffff,0,0,0,0,0,0,0,0,0,0
891e15b5853ffff,0,0,0,0,0,0,0,0,0,0
891e15b5857ffff,0,0,0,0,0,0,0,0,0,0
891e15b585bffff,0,0,0,0,0,0,0,0,0,0
891e15b586bffff,0,0,0,0,0,0,0,0,0,0
891e15b5873ffff,0,0,0,0,0,0,0,0,0,0
891e15b587bffff,0,0,0,0,0,0,0,0,0,0
891e15b5883ffff,0,0,0,0,0,0,0,0,0,0
891e15b5887ffff,0,0,0,0,0,0,0,0,0,0
891e15b588bffff,0,0,0,0,0,0,0,0,0,0
891e15b588fffff,0,0,0,0,0,0,0,0,0,0
891e15b5893ffff,0,0,0,0,0,0,0,0,0,0
891e15b5897ffff,0,0,0,0,0,0,0,0,0,0
891e15b589bffff,0,0,0,0,0,0,0,0,0,0
891e15b58a3ffff,0,0,0,0,0,0,0,0,0,0
891e15b58a7ffff,0,0,0,0,0,0,0,0,0,0
891e15b58abffff,0,0,0,0,0,0,0,0,0,0
891e15b58afffff,0,0,0,0,0,0,0,0,0,0
891e15b58b3ffff,0,0,0,0,0,0,0,0,0,0
891e15b58b7ffff,0,0,0,0,0,0,0,0,0,0
891e15b58bbffff,0,0,0,0,0,0,0,0,0,0
891e15b58c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b58c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b58cbffff,0,0,0,0,0,0,0,0,0,0
891e15b58cfffff,0,0,0,0,0,0,0,0,0,0
891e15b58d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b58d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b58dbffff,0,0,0,0,0,0,0,0,0,0
891e15b5913ffff,0,0,0,0,0,0,0,0,0,0
891e15b5953ffff,0,0,0,0,0,0,0,0,0,0
891e15b5983ffff,0,0,0,0,0,0,0,0,0,0
891e15b5987ffff,0,0,0,0,0,0,0,0,0,0
891e15b598bffff,0,0,0,1,1,1,0,0,0,0
891e15b598fffff,0,0,0,0,0,0,0,1,1,1
891e15b5993ffff,0,0,0,0,0,0,0,0,0,0
891e15b5997ffff,0,0,0,0,0,0,0,0,0,0
891e15b599bffff,0,0,0,0,0,0,0,0,0,0
891e15b59c3ffff,0,0,0,0,0,0,0,0,0,0
891e15b59c7ffff,0,0,0,0,0,0,0,0,0,0
891e15b59cbffff,0,0,0,0,0,0,0,0,0,0
891e15b59cfffff,0,0,0,0,0,0,0,0,0,0
891e15b59d3ffff,0,0,0,0,0,0,0,0,0,0
891e15b59d7ffff,0,0,0,0,0,0,0,0,0,0
891e15b59dbffff,0,0,0,0,0,0,0,0,0,0
891e15b5a03ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a07ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a13ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a17ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a1bffff,0,0,0,0,0,0,0,0,0,0
891e15b5a33ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a37ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a57ffff,0,0,0,0,0,0,0,0,0,0
891e15b5a83ffff,0,0,0,0,0,0,0,0,0,0
